日期,股票代码,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2020-04-10,601398,3.7,3.68,3.71,3.67,978069,500477712.0,1.08,-0.54,-0.02,0.04
2020-04-13,601398,3.67,3.67,3.7,3.66,855087,436405776.0,1.09,-0.27,-0.01,0.03
2020-04-14,601398,3.68,3.69,3.7,3.67,883218,451932576.0,0.82,0.54,0.02,0.03
2020-04-15,601398,3.68,3.7,3.7,3.67,946035,484407184.0,0.81,0.27,0.01,0.04
2020-04-16,601398,3.68,3.69,3.7,3.67,700632,358394224.0,0.81,-0.27,-0.01,0.03
2020-04-17,601398,3.7,3.72,3.74,3.68,1382449,710819552.0,1.63,0.81,0.03,0.05
2020-04-20,601398,3.71,3.69,3.72,3.69,1038087,532094032.0,0.81,-0.81,-0.03,0.04
2020-04-21,601398,3.68,3.65,3.69,3.64,1176049,598287920.0,1.36,-1.08,-0.04,0.04
2020-04-22,601398,3.64,3.66,3.67,3.62,876584,445105984.0,1.37,0.27,0.01,0.03
2020-04-23,601398,3.66,3.64,3.66,3.62,1033422,523778032.0,1.09,-0.55,-0.02,0.04
2020-04-24,601398,3.63,3.62,3.64,3.61,687952,347600176.0,0.82,-0.55,-0.02,0.03
2020-04-27,601398,3.62,3.66,3.68,3.62,1172997,596976656.0,1.66,1.1,0.04,0.04
2020-04-28,601398,3.66,3.68,3.69,3.61,1505136,766309872.0,2.19,0.55,0.02,0.06
2020-04-29,601398,3.67,3.72,3.72,3.65,1210796,621183008.0,1.9,1.09,0.04,0.04
2020-04-30,601398,3.72,3.74,3.75,3.71,1040639,537925248.0,1.08,0.54,0.02,0.04
2020-05-06,601398,3.69,3.68,3.69,3.65,1620612,826750784.0,1.07,-1.6,-0.06,0.06
2020-05-07,601398,3.67,3.67,3.68,3.66,788982,402339520.0,0.54,-0.27,-0.01,0.03
2020-05-08,601398,3.67,3.67,3.69,3.66,1148278,586300544.0,0.82,0.0,0.0,0.04
2020-05-11,601398,3.68,3.71,3.71,3.67,1130519,579421728.0,1.09,1.09,0.04,0.04
2020-05-12,601398,3.7,3.7,3.72,3.68,1016321,521289504.0,1.08,-0.27,-0.01,0.04
2020-05-13,601398,3.69,3.7,3.7,3.68,556280,284796160.0,0.54,0.0,0.0,0.02
2020-05-14,601398,3.69,3.67,3.7,3.66,811525,414442720.0,1.08,-0.81,-0.03,0.03
2020-05-15,601398,3.67,3.66,3.69,3.65,959061,488458000.0,1.09,-0.27,-0.01,0.04
2020-05-18,601398,3.66,3.67,3.67,3.64,936179,476194384.0,0.82,0.27,0.01,0.03
2020-05-19,601398,3.69,3.69,3.7,3.67,1361801,696256256.0,0.82,0.54,0.02,0.05
2020-05-20,601398,3.68,3.69,3.69,3.67,867649,443325184.0,0.54,0.0,0.0,0.03
2020-05-21,601398,3.69,3.67,3.7,3.67,810031,414491664.0,0.81,-0.54,-0.02,0.03
2020-05-22,601398,3.67,3.62,3.68,3.62,1433771,727859696.0,1.63,-1.36,-0.05,0.05
2020-05-25,601398,3.63,3.66,3.67,3.61,1055065,535413168.0,1.66,1.1,0.04,0.04
2020-05-26,601398,3.67,3.65,3.68,3.65,925221,471204944.0,0.82,-0.27,-0.01,0.03
2020-05-27,601398,3.65,3.69,3.7,3.65,1195940,611685984.0,1.37,1.1,0.04,0.04
2020-05-28,601398,3.69,3.74,3.75,3.69,1457287,751332000.0,1.63,1.36,0.05,0.05
2020-05-29,601398,3.71,3.69,3.72,3.67,1257614,644333216.0,1.34,-1.34,-0.05,0.05
2020-06-01,601398,3.7,3.73,3.73,3.69,1050079,540140880.0,1.08,1.08,0.04,0.04
2020-06-02,601398,3.72,3.76,3.76,3.7,1528292,788749040.0,1.61,0.8,0.03,0.06
2020-06-03,601398,3.77,3.76,3.81,3.75,1345468,700101344.0,1.6,0.0,0.0,0.05
2020-06-04,601398,3.77,3.75,3.78,3.74,763941,396059488.0,1.06,-0.27,-0.01,0.03
2020-06-05,601398,3.76,3.78,3.79,3.73,1098658,569906512.0,1.6,0.8,0.03,0.04
2020-06-08,601398,3.79,3.81,3.83,3.77,1709294,894672992.0,1.59,0.79,0.03,0.06
2020-06-09,601398,3.81,3.83,3.85,3.8,1186765,624176016.0,1.31,0.52,0.02,0.04
2020-06-10,601398,3.84,3.84,3.85,3.82,1301162,685774224.0,0.78,0.26,0.01,0.05
2020-06-11,601398,3.84,3.84,3.87,3.81,2019545,1065079808.0,1.56,0.0,0.0,0.07
2020-06-12,601398,3.8,3.79,3.89,3.77,3797260,2002673520.0,3.13,-1.3,-0.05,0.14
2020-06-15,601398,3.81,3.81,3.88,3.8,2160776,1137899840.0,2.11,0.53,0.02,0.08
2020-06-16,601398,3.84,3.87,3.88,3.83,1230380,650847984.0,1.31,1.57,0.06,0.05
2020-06-17,601398,3.85,3.83,3.87,3.82,879845,463475824.0,1.29,-1.03,-0.04,0.03
2020-06-18,601398,3.77,3.76,3.79,3.73,2109655,1095065088.0,1.57,-1.83,-0.07,0.08
2020-06-19,601398,3.75,3.77,3.78,3.72,1986051,1029454848.0,1.6,0.27,0.01,0.07
2020-06-22,601398,3.77,3.73,3.79,3.73,1569840,814365104.0,1.59,-1.06,-0.04,0.06
2020-06-23,601398,3.73,3.71,3.73,3.69,1798935,924358320.0,1.07,-0.54,-0.02,0.07
2020-06-24,601398,3.72,3.79,3.81,3.71,1941728,1008333088.0,2.7,2.16,0.08,0.07
2020-06-29,601398,3.85,3.82,3.88,3.77,3000963,1574885424.0,2.9,0.79,0.03,0.11
2020-06-30,601398,3.83,3.81,3.86,3.79,2135599,1064429280.0,1.83,-0.26,-0.01,0.08
2020-07-01,601398,3.81,3.82,3.82,3.75,1953424,968080288.0,1.84,0.26,0.01,0.07
2020-07-02,601398,3.81,3.89,3.9,3.79,3336395,1672846064.0,2.88,1.83,0.07,0.12
2020-07-03,601398,3.89,3.99,4.01,3.89,3494608,1791281776.0,3.08,2.57,0.1,0.13
2020-07-06,601398,4.03,4.43,4.44,4.02,7463596,4044172400.0,10.53,11.03,0.44,0.28
2020-07-07,601398,4.5,4.39,4.68,4.39,6224565,3518396224.0,6.55,-0.9,-0.04,0.23
2020-07-08,601398,4.35,4.3,4.42,4.21,6130511,3357353296.0,4.78,-2.05,-0.09,0.23
2020-07-09,601398,4.26,4.21,4.28,4.18,5693420,3064469072.0,2.33,-2.09,-0.09,0.21
2020-07-10,601398,4.19,4.05,4.2,4.03,6260793,3302585360.0,4.04,-3.8,-0.16,0.23
2020-07-13,601398,4.03,4.04,4.08,3.99,6089284,3167529376.0,2.22,-0.25,-0.01,0.23
2020-07-14,601398,4.02,3.97,4.03,3.96,4639220,2397441232.0,1.73,-1.73,-0.07,0.17
2020-07-15,601398,3.99,3.91,4.01,3.9,4611494,2355023792.0,2.77,-1.51,-0.06,0.17
2020-07-16,601398,3.91,3.89,3.96,3.88,4922858,2505984416.0,2.05,-0.51,-0.02,0.18
2020-07-17,601398,3.89,3.89,3.91,3.86,2975298,1504161296.0,1.29,0.0,0.0,0.11
2020-07-20,601398,3.9,3.96,3.97,3.88,3865924,1974500416.0,2.31,1.8,0.07,0.14
2020-07-21,601398,3.96,3.93,3.97,3.92,2262538,1154453552.0,1.26,-0.76,-0.03,0.08
2020-07-22,601398,3.93,3.92,3.97,3.9,2926611,1493366736.0,1.78,-0.25,-0.01,0.11
2020-07-23,601398,3.9,3.86,3.91,3.85,3751366,1890158448.0,1.53,-1.53,-0.06,0.14
2020-07-24,601398,3.86,3.81,3.86,3.79,3637610,1817042784.0,1.81,-1.3,-0.05,0.13
2020-07-27,601398,3.81,3.8,3.83,3.78,2176345,1082016320.0,1.31,-0.26,-0.01,0.08
2020-07-28,601398,3.82,3.81,3.83,3.79,1748446,870345472.0,1.05,0.26,0.01,0.06
2020-07-29,601398,3.8,3.85,3.85,3.76,2758567,1375574096.0,2.36,1.05,0.04,0.1
2020-07-30,601398,3.85,3.81,3.85,3.81,1537829,768439792.0,1.04,-1.04,-0.04,0.06
2020-07-31,601398,3.81,3.79,3.84,3.78,2549673,1268345184.0,1.57,-0.52,-0.02,0.09
2020-08-03,601398,3.81,3.81,3.83,3.79,2446868,1217707584.0,1.06,0.53,0.02,0.09
2020-08-04,601398,3.82,3.88,3.9,3.8,4012205,2015491472.0,2.62,1.84,0.07,0.15
2020-08-05,601398,3.85,3.83,3.86,3.82,2052320,1027991584.0,1.03,-1.29,-0.05,0.08
2020-08-06,601398,3.84,3.85,3.86,3.81,2099271,1049299504.0,1.31,0.52,0.02,0.08
2020-08-07,601398,3.84,3.81,3.84,3.8,1921433,957716704.0,1.04,-1.04,-0.04,0.07
2020-08-10,601398,3.8,3.82,3.83,3.79,2009869,1001722880.0,1.05,0.26,0.01,0.07
2020-08-11,601398,3.81,3.81,3.85,3.8,2767246,1383596400.0,1.31,-0.26,-0.01,0.1
2020-08-12,601398,3.8,3.82,3.82,3.79,2256124,1121910720.0,0.79,0.26,0.01,0.08
2020-08-13,601398,3.81,3.81,3.83,3.8,1163829,580121568.0,0.79,-0.26,-0.01,0.04
2020-08-14,601398,3.81,3.85,3.85,3.8,2085845,1042149488.0,1.31,1.05,0.04,0.08
2020-08-17,601398,3.85,3.92,3.94,3.85,5486933,2783708784.0,2.34,1.82,0.07,0.2
2020-08-18,601398,3.92,3.88,3.92,3.87,2371955,1199875632.0,1.28,-1.02,-0.04,0.09
2020-08-19,601398,3.89,3.86,3.9,3.86,1630051,821836848.0,1.03,-0.52,-0.02,0.06
2020-08-20,601398,3.85,3.83,3.86,3.82,1642453,821731216.0,1.04,-0.78,-0.03,0.06
2020-08-21,601398,3.84,3.84,3.85,3.82,1301845,651086304.0,0.78,0.26,0.01,0.05
2020-08-24,601398,3.84,3.82,3.85,3.82,1200786,600551216.0,0.78,-0.52,-0.02,0.04
2020-08-25,601398,3.83,3.83,3.84,3.81,1548987,773465200.0,0.79,0.26,0.01,0.06
2020-08-26,601398,3.83,3.81,3.83,3.8,1514622,754742688.0,0.78,-0.52,-0.02,0.06
2020-08-27,601398,3.81,3.8,3.81,3.79,1416657,703831744.0,0.52,-0.26,-0.01,0.05
2020-08-28,601398,3.8,3.83,3.84,3.79,2103678,1048187712.0,1.32,0.79,0.03,0.08
2020-08-31,601398,3.82,3.79,3.84,3.79,2631484,1312043184.0,1.31,-1.04,-0.04,0.1
2020-09-01,601398,3.79,3.79,3.8,3.77,1566484,776360128.0,0.79,0.0,0.0,0.06
2020-09-02,601398,3.79,3.75,3.79,3.75,2729008,1345657216.0,1.06,-1.06,-0.04,0.1
2020-09-03,601398,3.75,3.74,3.77,3.72,1839672,903223968.0,1.33,-0.27,-0.01,0.07
2020-09-04,601398,3.72,3.73,3.74,3.71,1409394,689451440.0,0.8,-0.27,-0.01,0.05
2020-09-07,601398,3.72,3.73,3.75,3.71,1525627,748340496.0,1.07,0.0,0.0,0.06
2020-09-08,601398,3.73,3.78,3.79,3.72,1995481,984987760.0,1.88,1.34,0.05,0.07
2020-09-09,601398,3.76,3.77,3.78,3.75,1613341,796614944.0,0.79,-0.26,-0.01,0.06
2020-09-10,601398,3.77,3.74,3.78,3.73,1444378,710761040.0,1.33,-0.8,-0.03,0.05
2020-09-11,601398,3.73,3.76,3.78,3.73,1494302,735936768.0,1.34,0.53,0.02,0.06
2020-09-14,601398,3.76,3.76,3.77,3.74,1027571,505351328.0,0.8,0.0,0.0,0.04
2020-09-15,601398,3.75,3.75,3.76,3.74,828081,407040416.0,0.53,-0.27,-0.01,0.03
2020-09-16,601398,3.75,3.77,3.77,3.73,1076156,530226176.0,1.07,0.53,0.02,0.04
2020-09-17,601398,3.77,3.77,3.78,3.75,1208864,596571632.0,0.8,0.0,0.0,0.04
2020-09-18,601398,3.78,3.81,3.81,3.76,2607344,1293690928.0,1.33,1.06,0.04,0.1
2020-09-21,601398,3.8,3.79,3.82,3.77,1217665,604081552.0,1.31,-0.52,-0.02,0.05
2020-09-22,601398,3.78,3.76,3.79,3.75,1097050,542057888.0,1.06,-0.79,-0.03,0.04
2020-09-23,601398,3.76,3.75,3.77,3.74,1005836,495260688.0,0.8,-0.27,-0.01,0.04
2020-09-24,601398,3.74,3.73,3.75,3.71,1265965,619885392.0,1.07,-0.53,-0.02,0.05
2020-09-25,601398,3.73,3.72,3.74,3.71,1080018,528791472.0,0.8,-0.27,-0.01,0.04
2020-09-28,601398,3.73,3.77,3.77,3.71,1634647,803113056.0,1.61,1.34,0.05,0.06
2020-09-29,601398,3.77,3.74,3.78,3.74,1156134,570003168.0,1.06,-0.8,-0.03,0.04
2020-09-30,601398,3.75,3.75,3.78,3.74,1512343,745278048.0,1.07,0.27,0.01,0.06
2020-10-09,601398,3.77,3.74,3.77,3.74,1289984,635218848.0,0.8,-0.27,-0.01,0.05
2020-10-12,601398,3.75,3.79,3.8,3.74,2525438,1248536336.0,1.6,1.34,0.05,0.09
2020-10-13,601398,3.78,3.75,3.79,3.74,1674337,825268304.0,1.32,-1.06,-0.04,0.06
2020-10-14,601398,3.75,3.75,3.76,3.74,1408489,692484416.0,0.53,0.0,0.0,0.05
2020-10-15,601398,3.75,3.76,3.78,3.73,2011509,992204000.0,1.33,0.27,0.01,0.07
2020-10-16,601398,3.75,3.82,3.85,3.75,5009558,2496968032.0,2.66,1.6,0.06,0.19
2020-10-19,601398,3.82,3.85,3.91,3.81,3458163,1741740688.0,2.62,0.79,0.03,0.13
2020-10-20,601398,3.84,3.81,3.84,3.78,2406896,1197285744.0,1.56,-1.04,-0.04,0.09
2020-10-21,601398,3.81,3.88,3.9,3.78,3258762,1637539376.0,3.15,1.84,0.07,0.12
2020-10-22,601398,3.88,3.89,3.9,3.85,1910635,963485744.0,1.29,0.26,0.01,0.07
2020-10-23,601398,3.88,3.89,3.91,3.86,2356156,1193368832.0,1.29,0.0,0.0,0.09
2020-10-26,601398,3.89,3.85,3.9,3.84,1797836,905802528.0,1.54,-1.03,-0.04,0.07
2020-10-27,601398,3.84,3.86,3.87,3.83,1597959,801971536.0,1.04,0.26,0.01,0.06
2020-10-28,601398,3.85,3.83,3.86,3.81,1820639,910381920.0,1.3,-0.78,-0.03,0.07
2020-10-29,601398,3.81,3.79,3.82,3.78,1674462,831255136.0,1.04,-1.04,-0.04,0.06
2020-10-30,601398,3.79,3.75,3.81,3.74,2107643,1040631792.0,1.85,-1.06,-0.04,0.08
2020-11-02,601398,3.75,3.77,3.78,3.74,1572267,775279280.0,1.07,0.53,0.02,0.06
2020-11-03,601398,3.78,3.78,3.81,3.77,1353574,671170592.0,1.06,0.27,0.01,0.05
2020-11-04,601398,3.8,3.78,3.81,3.76,1464985,726041152.0,1.32,0.0,0.0,0.05
2020-11-05,601398,3.8,3.78,3.82,3.77,1637350,811620256.0,1.32,0.0,0.0,0.06
2020-11-06,601398,3.78,3.79,3.81,3.76,1659587,822468064.0,1.32,0.26,0.01,0.06
2020-11-09,601398,3.8,3.81,3.82,3.79,2256021,1122494992.0,0.79,0.53,0.02,0.08
2020-11-10,601398,3.84,3.85,3.88,3.83,2591684,1300974720.0,1.31,1.05,0.04,0.1
2020-11-11,601398,3.84,3.9,3.91,3.83,3096115,1564938512.0,2.08,1.3,0.05,0.11
2020-11-12,601398,3.89,3.84,3.89,3.84,1398752,702982496.0,1.28,-1.54,-0.06,0.05
2020-11-13,601398,3.84,3.79,3.84,3.78,1922654,955481760.0,1.56,-1.3,-0.05,0.07
2020-11-16,601398,3.8,3.81,3.82,3.79,1282416,637821648.0,0.79,0.53,0.02,0.05
2020-11-17,601398,3.81,3.83,3.83,3.8,1220333,608551312.0,0.79,0.52,0.02,0.05
2020-11-18,601398,3.83,3.86,3.88,3.81,1935618,972693584.0,1.83,0.78,0.03,0.07
2020-11-19,601398,3.85,3.87,3.88,3.85,1545694,778151984.0,0.78,0.26,0.01,0.06
2020-11-20,601398,3.88,3.86,3.89,3.84,1265721,636625584.0,1.29,-0.26,-0.01,0.05
2020-11-23,601398,3.84,3.9,3.91,3.84,2825800,1428218320.0,1.81,1.04,0.04,0.1
2020-11-24,601398,3.9,3.88,3.92,3.88,1893180,959879200.0,1.03,-0.51,-0.02,0.07
2020-11-25,601398,3.91,3.87,3.94,3.87,2002930,1017147728.0,1.8,-0.26,-0.01,0.07
2020-11-26,601398,3.87,3.92,3.93,3.86,1973923,1002567136.0,1.81,1.29,0.05,0.07
2020-11-27,601398,3.94,4.22,4.22,3.94,9297495,4879296256.0,7.14,7.65,0.3,0.34
2020-11-30,601398,4.29,4.15,4.47,4.14,12456636,6850764288.0,7.82,-1.66,-0.07,0.46
2020-12-01,601398,4.14,4.3,4.33,4.11,5303736,2868661472.0,5.3,3.61,0.15,0.2
2020-12-02,601398,4.27,4.28,4.36,4.18,3518096,1915490208.0,4.19,-0.47,-0.02,0.13
2020-12-03,601398,4.28,4.21,4.31,4.17,2788019,1502313600.0,3.27,-1.64,-0.07,0.1
2020-12-04,601398,4.21,4.14,4.21,4.05,3302805,1743943248.0,3.8,-1.66,-0.07,0.12
2020-12-07,601398,4.12,4.02,4.16,4.0,2754023,1438818976.0,3.86,-2.9,-0.12,0.1
2020-12-08,601398,4.02,3.95,4.05,3.94,2661064,1368985712.0,2.74,-1.74,-0.07,0.1
2020-12-09,601398,3.97,3.93,3.99,3.92,2437226,1248006368.0,1.77,-0.51,-0.02,0.09
2020-12-10,601398,3.93,3.89,3.94,3.87,2594727,1313829152.0,1.78,-1.02,-0.04,0.1
2020-12-11,601398,3.89,3.91,3.91,3.85,2792733,1408322768.0,1.54,0.51,0.02,0.1
2020-12-14,601398,3.9,3.88,3.92,3.86,2721060,1375565024.0,1.53,-0.77,-0.03,0.1
2020-12-15,601398,3.88,3.84,3.88,3.81,3407518,1703696320.0,1.8,-1.03,-0.04,0.13
2020-12-16,601398,3.84,3.83,3.88,3.82,2660675,1333083488.0,1.56,-0.26,-0.01,0.1
2020-12-17,601398,3.83,3.86,3.87,3.79,3311279,1653433808.0,2.09,0.78,0.03,0.12
2020-12-18,601398,3.84,3.83,3.86,3.81,2197722,1098952032.0,1.3,-0.78,-0.03,0.08
2020-12-21,601398,3.84,3.83,3.85,3.81,2058288,1029138048.0,1.04,0.0,0.0,0.08
2020-12-22,601398,3.82,3.77,3.83,3.75,3657494,1813673040.0,2.09,-1.57,-0.06,0.14
2020-12-23,601398,3.77,3.79,3.8,3.76,2191464,1083275744.0,1.06,0.53,0.02,0.08
2020-12-24,601398,3.79,3.79,3.81,3.77,1222628,606453344.0,1.06,0.0,0.0,0.05
2020-12-25,601398,3.79,3.8,3.8,3.78,1532839,760124144.0,0.53,0.26,0.01,0.06
2020-12-28,601398,3.79,3.8,3.8,3.76,2319268,1148788800.0,1.05,0.0,0.0,0.09
2020-12-29,601398,3.8,3.81,3.81,3.78,2542023,1262344544.0,0.79,0.26,0.01,0.09
2020-12-30,601398,3.8,3.79,3.81,3.77,2540785,1258737040.0,1.05,-0.52,-0.02,0.09
2020-12-31,601398,3.78,3.82,3.84,3.78,3100040,1545155696.0,1.58,0.79,0.03,0.11
2021-01-04,601398,3.8,3.84,3.84,3.78,3539512,1762309488.0,1.57,0.52,0.02,0.13
2021-01-05,601398,3.82,3.8,3.82,3.77,3710104,1839470544.0,1.3,-1.04,-0.04,0.14
2021-01-06,601398,3.79,3.8,3.81,3.78,3463184,1717383504.0,0.79,0.0,0.0,0.13
2021-01-07,601398,3.8,3.83,3.83,3.78,3190474,1587574816.0,1.32,0.79,0.03,0.12
2021-01-08,601398,3.83,3.83,3.86,3.81,3422030,1710555280.0,1.31,0.0,0.0,0.13
2021-01-11,601398,3.83,3.82,3.87,3.81,4956515,2483547360.0,1.57,-0.26,-0.01,0.18
2021-01-12,601398,3.82,3.85,3.85,3.79,3504957,1745570160.0,1.57,0.79,0.03,0.13
2021-01-13,601398,3.86,3.89,3.89,3.83,4046442,2037164960.0,1.56,1.04,0.04,0.15
2021-01-14,601398,3.88,3.91,3.98,3.87,3884096,1975738480.0,2.83,0.51,0.02,0.14
2021-01-15,601398,3.93,3.98,4.09,3.93,7006634,3629241424.0,4.09,1.79,0.07,0.26
2021-01-18,601398,3.96,3.97,4.01,3.91,3981898,2039374960.0,2.51,-0.25,-0.01,0.15
2021-01-19,601398,3.97,4.03,4.05,3.93,4330690,2239901456.0,3.02,1.51,0.06,0.16
2021-01-20,601398,4.01,3.98,4.08,3.96,3145665,1629660432.0,2.98,-1.24,-0.05,0.12
2021-01-21,601398,3.99,3.96,4.0,3.93,2456775,1259494672.0,1.76,-0.5,-0.02,0.09
2021-01-22,601398,3.95,3.87,3.95,3.86,2774287,1402382800.0,2.27,-2.27,-0.09,0.1
2021-01-25,601398,3.86,3.88,3.88,3.82,2190552,1097970400.0,1.55,0.26,0.01,0.08
2021-01-26,601398,3.86,3.86,3.9,3.84,2103794,1060814304.0,1.55,-0.52,-0.02,0.08
